oid,timestamp,rpid,uid,uname,content,likes,replies,correlation_score
1351097913,1709115804,210243206224,882361,虎败兔子,两块一瓶也买不起，我们一般去隔壁借[脱单doge],3,0,0.20065238256915452
1351097913,1709115559,210242664976,517873009,毕的积分,娃哈哈和屈臣氏哪一个电导率更低？哪一个更纯？,0,1,0.5626105889843394
1351097913,1709115558,210242663856,13182671,Dr_零贰_改,还有屈臣氏,0,0,0.1933955041271779
1351097913,1709115450,210242426528,19757707,重型薮猫,印象中它甚至一块一瓶，如果记错了我买娃哈哈洗洗脑子,1,0,0.3498688506672703
1351097913,1709115429,210242410816,28540998,麻薯Tang,做毕设实验室就用的娃哈哈，还是晶钻那款瓶子很好看,0,0,0.5922929140386102
1351097913,1709115396,210242151040,3493109474265635,开心果-kxg,最早的一次,1,0,0.08487740370160941
1351097913,1709115390,210242146160,9381245,LYNKCO_L离火,中国水务人报道[脱单doge],1,0,0.32130699291092163
1351097913,1709115370,210242207136,664410241,__凪___,我喝娃哈哈觉得是甜的[笑哭]农夫山泉反而感觉不到,2736,50,0.4474472818743312
1351097913,1709115369,210242129824,2616778,学习究竟是什么,实验室的娃哈哈有人喝吗,0,0,0.6378677600882962
1351097913,1709115367,210242128432,1957745,杜燊昰,居然用瓶装的，太奢侈了,0,0,0.275328775096167
1351097913,1709115347,210242190976,55996637,不发子刊不改名,[doge]hplc也是用这个,0,0,0.3349944947129165
1351097913,1709115336,210242103984,412665045,哈哈哈wlwl,@游戏真得好难 我们用的怡泉,0,1,0.2469417014614318
1351097913,1709115327,210242097408,32334243,无爱小比娃,平时在超市根本见不到,0,0,0.21272605228824512
1351097913,1709115309,210242083120,8948352,贡加加,洗电脑,0,0,0.2833122959971666
1351097913,1709115276,210241898016,417214442,暗号Live,以前喝娃哈哈，现在都喝怡宝,0,0,0.41364092519405404
1351097913,1709115269,210242022016,224737,Sachiel,我记得以前说纯净水用屈臣氏，娃哈哈还是第一次知道,1,0,0.5504586788012951
1351097913,1709115218,210241825632,636946358,阿打铁,娃哈哈的水做液相都不用滤膜过滤的，直接超声脱一下气就行了。曾经有人直接把娃哈哈瓶子接了流动相水相管子，后来某校副校长来巡查实验室问了句实验室都这么有钱了么，然后院长回了一句娃哈哈比超纯水便宜……[偷笑][偷笑][偷笑],3527,13,0.6409083918881474
1351097913,1709115216,210241931280,359044826,qaq厌弃qaq,做超纯水的机器原本我们学校也有一台，准确的说，是我在本科做实验的时候见过这玩意儿，当时还好奇这是做什么的，当时老师和我们说这是做超纯水的。当时那机器看上去其貌不扬，在一堆橡皮管旁边，还以为这玩意儿很便宜，甚至老师还很娴熟地接了杯水又给倒了……,1,0,0.5567327175448517
1351097913,1709115152,210241779392,305023200,战斗无力化音速,爱的就是你 娃哈哈纯净水——li hong,0,0,0.46991197595687284
1351097913,1709115092,210241578192,378922724,無糖曲奇,液相就用娃哈哈[doge],1,0,0.40152978615637275
1351097913,1709115047,210241548144,20172210,LEOME゜,娃哈哈自此之后会不会走下神坛还不一定呢 毕竟像他那样的有钱人很少很少,0,0,0.36977158555193074
1351097913,1709115030,210241469168,229461600,愿君勿来陶大,娃哈哈，实验室级纯净水[脱单doge],1,0,0.5713157751709396
1351097913,1709114981,210241339952,395868546,あいの晚霞,好 以后矿泉水就喝哇哈哈了,0,0,0.4768224650188591
1351097913,1709114973,210241362000,6810700,蓝翔守夜人,没我论文纯净[笑哭],0,0,0.3852792289054809
1351097913,1709114939,210241240880,15272220,洋仔的医学科普,娃哈哈打钱[脱单doge],0,0,0.3435039079827877
1351097913,1709114916,210241292928,49000,一本杉,树脂离子交换应该是在ro膜之前吧,0,0,0.3849976232440547
1351097913,1709114907,210241218416,35462081,冥云体,哇哈哈的货太纯啦,0,0,0.44413896594616764
1351097913,1709114895,210241145856,236726499,改名改云,纯净水能用蒸馏水代替吗？,0,0,0.4706260474147623
1351097913,1709114844,210240949888,2479770,夜耶业叶液,刚刚看完宗大小姐继承娃哈哈后的离谱操作,1,0,0.2818627441225171
1351097913,1709114836,210240943824,237637671,ForzentT,现在超市里根本见不到哇哈哈，都被你们搞科研的拿走了[doge],291,8,0.39543873728896856
1351097913,1709114786,210240908656,266448268,喊葫芦的葫芦娃,看完我都没觉得你在打广告,0,0,0.14398516204182746
1351097913,1709114743,210240716032,669881753,摸鱼_云落,蒸馏烧瓶加水操作不当，漏了 01:00 [脱单doge],4771,20,0.27687134322992785
1351097913,1709114690,210240809232,107538770,Neko团,这是纪念创始人吗,0,1,0.06846667218673241
1351097913,1709114634,210240477728,436941207,小熊本熊x,毕导穿的是哈登3！[doge]难不成毕导也是登哥粉丝,0,0,0.19870500017143583
1351097913,1709114579,210240436752,435097412,milistone,话说实验室纯水机跟家用的pp+活性炭+高压RO 净水器有什么区别啊[doge],2,8,0.5367619629848414
1351097913,1709114547,210240317376,73754469,desiredark,GB17323的水是不是都差不多纯,0,1,0.549276074243722
1351097913,1709114519,210240362704,50536464,火影忍者乎游情报君,感觉怡宝也挺纯的吧 价格也都差不多,1,0,0.32527044072767225
1351097913,1709114482,210240273408,237916,_微笑的迪妮莎_,哇哈哈不用两块吧[doge],6,2,0.2661874756091682
1351097913,1709114469,210240325520,1148237775,小蓝仔大怪兽,今年广告设计大赛其中一个选题还是娃哈哈的营养快线或ad钙[笑哭],0,0,0.3912252687310997
1351097913,1709114457,210240157344,310933,绅士渣楠,[藏狐]毕导的科研有没有娃哈哈纯,0,0,0.4277510966128028
1351097913,1709114426,210240071616,8324680,柠檬派柠檬,"就我们这实验室的纯水仪是从上面漏出来沿着出水枪外面流出来的尿性。。。。。。。

买不到娃哈哈的我选择直接105℃的爱[笑哭]",3,0,0.5598873826125061
1351097913,1709114415,210240063184,417298,梦醉秋凉,我一直以为这些纯净水为了给人喝会额外添加一点电解质进去，防止水中毒，竟然没有么？,38,44,0.4418517067320308
1351097913,1709114412,210240061088,1252127200,柳沛2,本科用的去离子水多少钱呀？,1,0,0.5033548939423723
1351097913,1709114399,210240052256,369686620,樱花泪LQ,我们实验室的蒸馏机坏了，配个流动相拿五瓶娃哈哈，两瓶润洗瓶子[OK],0,0,0.45552216812154933
1351097913,1709114387,210240043904,248320131,浅笑丶哈哈,实验室里的东西不能吃，实验室里的未拆封哇哈哈能不能喝[doge][doge][doge],1,0,0.36981518021496057
1351097913,1709114370,210240031712,198677726,热心市民御坂女士_,你说的对，但我喜欢和农夫山泉[doge],0,0,0.1982168407791223
1351097913,1709114350,210240018736,34076064,路易剃刀,色谱哇哈哈，质谱屈臣氏[doge],1,0,0.34990204803651737
1351097913,1709114293,210239752800,396949654,STBCK,[doge]高中化学课学了点分析化学基础，滴定的时候实验室的蒸馏水要滴十几滴才能中和，哇哈哈只要一滴或半滴。,0,0,0.4192350588869684
1351097913,1709114279,210239743280,405055488,B站无业游民-10086,哇哈哈和怡宝哪个纯[doge],64,23,0.40523234086877474
1351097913,1709114278,210239808560,289144490,斯总Thomas,致敬宗先生,40,13,0.05516789393633381
1351097913,1709114269,210239860432,679212,秋水映空,用过[doge],0,0,0.19177937443041349
1351097913,1709114259,210239728496,3493277015739094,私聊宠物猪真有趣,为什么不用蒸馏水？,0,1,0.41991629515960943
1351097913,1709114246,210239785568,319340095,傲骄少年,可是这种娃哈哈喝起来跟其他矿泉水相比有股奇怪的味道，一直以为是矿物质的味道。[笑哭],0,2,0.5271180627946054
1351097913,1709114244,210239783280,3494358974204748,下饭的卡卡西,我宿舍喝的甚至也是哇哈哈,1,0,0.4014508810065155
1351097913,1709114227,210239771024,8640730,四菜一汤还饿,液相娃哈哈，质谱屈臣氏,5278,54,0.48890493297018317
1351097913,1709114223,210239703696,10129968,熔火之心fire,第一次知道矿泉水农夫山泉和纯净水娃哈哈的区别就是在仪器分析课上[笑哭]四个管子分别接在三桶试剂和一桶娃哈哈上真的很让人记忆深刻,12637,49,0.5706125097238024
1351097913,1709114172,210239632192,408141058,_未命名热带气旋_,前来报道，初中化学实验用哇哈哈做的[doge],9,0,0.48873974384831953
1351097913,1709114166,210239503888,3494358972107481,青丘流水,水，是生命之源，所以毕导如果水视频，是为我们提供必需的矿物质，对吧[脱单doge][脱单doge][脱单doge],1653,5,0.33257274993717384
1351097913,1709114154,210239495648,400467601,Dr天之凌o葬门,懂了，这就去水一波化学实验，感谢b导为我茅厕炖开[星星眼][星星眼][星星眼][星星眼],0,0,0.3869649601174279
1351097913,1709114145,210239553728,473880433,草原雄鹰朱祁镇,看了这么多评论 没有致敬宗先生的吗[笑哭],1,0,0.12913163507570935
1351097913,1709114138,210239548608,364101703,可惜根本不卡,看来不仅娃哈哈，还研哈哈[思考],14,0,0.476514307545032
1351097913,1709114115,210239532176,74563802,打烊young___,这么早？！[星星眼][星星眼],0,0,0.089954873440229
1351097913,1709114102,210239458448,39443698,名刀-穹庐,但是不都说纯净水不适合饮用吗,0,2,0.41728498835075983
1351097913,1709114075,210239344208,381823867,__蕾-姆__,学校有两台机，没咋用过娃哈哈，只是接水有时要排队,0,0,0.38532487633586326
1351097913,1709114068,210239401200,504669090,小曦酷,不是高纯水买不起，而是娃哈哈更有性价比[doge],2,0,0.5585870669546728
1351097913,1709114058,210239267840,50988679,只要孜然不要辣,问一下，娃哈哈水接220v电压，我伸手摸水可以吗？[doge],1321,50,0.4463687128798903
1351097913,1709114056,210239266864,2110710300,是星玖诶,想知道农夫山泉的电导率,0,2,0.4000852594393029
1351097913,1709114043,210239320880,473711793,紫色电电猫,好巧，刚在公众号看完[崩坏3·终焉归始_咀嚼],2,0,0.148695860135008
1351097913,1709114039,210239256064,430786732,柠迹,怡宝和娃哈哈哪个纯，都是纯净水，都是两块钱,29,25,0.5795375085668681
1351097913,1709114026,210239308352,434146117,科比-布莱恩特Bryant,从我高中之后就再也没见过娃哈哈了,5,0,0.31937466178274077
1351097913,1709114024,210239245648,8657774,晚安秋刀鱼,省流:两块一瓶要啥自行车,208,6,0.2661678066937392
1351097913,1709114019,210239367328,30138095,小七の七,现在的反渗透净水器，好像可以做到10左右,0,2,0.5252721901642163
1351097913,1709114011,210239298432,299434857,腼腆男神-花生,但是喝的话是不是对身体不太好呀,1,14,0.20281180614024996
1351097913,1709113996,210239191200,3461575409142225,-西门吹血-,这是一拍即合吗[doge],0,1,0.09547546542324416
1351097913,1709113996,210239225920,72657868,尼诺Y,娃哈哈打钱[doge],0,0,0.3643740579597201
1351097913,1709113993,210239224368,24888725,马猴烧酒小何,我们实验室用多了一般不用两块一瓶，一般用那种一大壶5L的[笑哭],1697,18,0.4770229466351264
1351097913,1709113975,210239177472,382157348,正當梨花开遍天涯,其实屈臣氏也能用，但这俩价格差的有点多[doge],374,17,0.23766662103218136
1351097913,1709113974,210239110944,1913995430,何必为情所伤_,第一,2,0,0.1371717372600613
1351097913,1709113972,210239210096,2768879,落叶纷飞yy,[原神_点赞],0,0,0.1572052484148605
1351097913,1709113971,210239209600,444387953,决胜烟柳_-_-_,嗨嗨嗨，来了啊,0,0,0.2450951054619794
1351097913,1709113949,210239092800,497095931,Vertin-Youmo,[蔚蓝档案表情包_观察],0,0,0.2228114837009864
1351097913,1709113945,210239090144,91394217,AI全文总结,"## 课代表总结
视频探讨了娃哈哈矿泉水在科研环境中的角色，指出其虽非高纯水，但在实验中因其性价比高，成为许多科研人员的实用选择，尤其在日常实验操作如洗杯子、配溶液等方面。

## 要点
- 🍃 实验室常见：娃哈哈矿泉水用于日常实验，如电导率测试，显示其水质适合一般科研需求。
- 💰 经济实惠：两块钱一瓶的价格，对比高纯水成本低廉。
- 🚀 比较基准：虽非高纯水（HRPOT），但能满足基础实验要求。
- 💼 研究背景：博士研究中使用纯水机获取高纯水成本高昂，娃哈哈成为替代选项。
- 💡 实战考量：在预算有限的课题组中，娃哈哈是经济实用的选择。

--由@AI视频总结 召唤发送，其他AI工具点我自取【很棒的视频，给up主点个赞吧】",224,5,0.6530033254181311
1351097913,1709113938,210239152080,3493077345896492,Ivy_111002,b站特色[doge],0,0,0.2008161910434024
1351097913,1709113937,210239026944,1567848148,无琛_,！[星星眼],0,0,0.1191654835236769
1351097913,1709113934,210239148336,56912479,__香风智乃__,学校有制备纯水超纯水的设备，没怎么见过娃哈哈[脱单doge],1,0,0.5768392264256389
1351097913,1709113920,210239016048,513650186,波克楠桐,[脱单doge],0,0,0.12212944883354965
1351097913,1709113918,210239070608,1442214927,啾啾啾米酒,来早了,0,0,0.05624466130354222
1351097913,1709113907,210239007616,3720129,最爱泽叔,娃娃哈[打call][打call],0,0,0.35843608304003965
1351097913,1709113905,210239005776,360710931,云澜z,搞科研就离不开水[星星眼],6037,32,0.44281381667797787
1351097913,1709113903,210239060352,3493077345896492,Ivy_111002,7,0,0,0.05658859741211005
1351097913,1709113891,210239052464,676970333,下雨了下雨天,[嗑瓜子]顺走喝,25,4,0.22775997751039914
1351097913,1709113888,210239050512,525138013,易云小酒馆,第一,0,1,0.13721456530039786
1351097913,1709113883,210238990320,531788598,beauty-lover,前排第一 我爱毕导[doge][doge][星星眼],17,2,0.143994066652862
1351097913,1709113881,210238951120,159067147,拿_单骑救主_破仑,刚看完公众号,1,0,0.1804260150629482
1351097913,1709113876,210238948144,600263750,SuperFox,[打call][打call][打call],0,0,0.15628184080426144
1351097913,1709113873,210239040816,401428799,201902132142,第一,2,0,0.1371717372600613
